household_id,cluster,cluster_name,r_score,f_score,m_score,rfm_code,has_demographics
706,3,Loyal Actives,4,4,4,444,True
707,0,Champions,4,5,5,455,True
708,3,Loyal Actives,2,3,3,233,True
709,3,Loyal Actives,3,4,4,344,False
710,3,Loyal Actives,5,5,4,554,False
711,2,Declining,5,2,1,521,False
712,3,Loyal Actives,4,5,5,455,True
713,2,Declining,2,1,1,211,False
714,3,Loyal Actives,4,5,4,454,True
715,3,Loyal Actives,4,5,4,454,True
716,3,Loyal Actives,2,3,2,232,True
717,0,Champions,2,2,1,221,False
718,0,Champions,4,5,5,455,True
719,2,Declining,3,1,1,311,False
720,3,Loyal Actives,4,3,3,433,False
721,2,Declining,2,2,1,221,False
722,3,Loyal Actives,5,4,5,545,True
723,2,Declining,4,2,3,423,False
724,1,Truly Lapsed,2,1,1,211,False
725,3,Loyal Actives,5,4,5,545,True
726,3,Loyal Actives,5,3,3,533,False
727,3,Loyal Actives,2,3,4,234,False
728,0,Champions,5,5,5,555,False
729,2,Declining,2,1,2,212,False
730,3,Loyal Actives,5,3,2,532,False
731,0,Champions,3,5,4,354,True
732,3,Loyal Actives,4,4,4,444,True
733,3,Loyal Actives,2,3,3,233,True
734,2,Declining,2,3,3,233,False
735,2,Declining,3,3,2,332,False
736,3,Loyal Actives,3,3,4,334,False
737,3,Loyal Actives,5,2,2,522,False
738,2,Declining,1,3,3,133,False
740,3,Loyal Actives,3,4,5,345,True
741,3,Loyal Actives,5,4,4,544,True
742,3,Loyal Actives,3,5,4,354,True
743,3,Loyal Actives,4,3,3,433,False
744,0,Champions,5,5,5,555,False
745,3,Loyal Actives,4,5,5,455,False
746,0,Champions,1,1,1,111,False
747,3,Loyal Actives,5,4,2,542,False
748,1,Truly Lapsed,1,3,3,133,True
749,2,Declining,1,3,2,132,False
750,2,Declining,3,2,2,322,False
751,2,Declining,3,1,1,311,False
752,0,Champions,2,3,4,234,True
753,3,Loyal Actives,5,2,3,523,True
754,2,Declining,1,2,2,122,False
755,0,Champions,3,5,5,355,True
756,2,Declining,3,1,1,311,False
757,2,Declining,2,2,3,223,False
758,2,Declining,2,1,1,211,False
759,2,Declining,5,1,2,512,False
760,2,Declining,1,3,3,133,False
761,3,Loyal Actives,5,5,5,555,True
762,3,Loyal Actives,5,5,5,555,True
763,2,Declining,1,1,3,113,False
764,0,Champions,4,4,4,444,True
765,0,Champions,3,1,2,312,False
766,3,Loyal Actives,3,4,5,345,True
767,2,Declining,2,1,1,211,False
768,0,Champions,5,5,5,555,True
769,3,Loyal Actives,4,2,2,422,False
770,3,Loyal Actives,4,3,3,433,True
771,3,Loyal Actives,5,5,5,555,True
772,2,Declining,1,2,1,121,False
773,2,Declining,1,1,2,112,False
774,2,Declining,3,1,2,312,False
775,1,Truly Lapsed,1,1,2,112,False
776,3,Loyal Actives,3,3,3,333,False
777,1,Truly Lapsed,2,2,4,224,False
778,2,Declining,1,2,2,122,False
779,3,Loyal Actives,3,3,4,334,True
780,1,Truly Lapsed,1,2,1,121,False
781,3,Loyal Actives,4,3,3,433,False
782,3,Loyal Actives,3,3,3,333,False
783,2,Declining,1,1,1,111,False
784,0,Champions,4,4,3,443,True
785,3,Loyal Actives,5,3,2,532,True
786,3,Loyal Actives,3,4,5,345,True
787,3,Loyal Actives,3,5,3,353,True
788,3,Loyal Actives,5,5,5,555,True
789,1,Truly Lapsed,3,1,1,311,False
790,3,Loyal Actives,3,3,4,334,True
791,1,Truly Lapsed,1,1,1,111,False
792,1,Truly Lapsed,3,1,1,311,False
793,3,Loyal Actives,5,4,3,543,False
794,2,Declining,2,2,3,223,False
795,2,Declining,2,1,2,212,False
796,2,Declining,2,2,1,221,False
797,3,Loyal Actives,3,4,4,344,True
798,3,Loyal Actives,3,3,3,333,False
799,0,Champions,2,3,3,233,False
800,3,Loyal Actives,4,5,5,455,True
801,2,Declining,2,2,2,222,False
802,3,Loyal Actives,4,2,3,423,True
803,3,Loyal Actives,4,3,3,433,True
804,3,Loyal Actives,4,5,3,453,False
805,3,Loyal Actives,5,5,4,554,False
806,3,Loyal Actives,3,4,5,345,True
807,3,Loyal Actives,5,4,4,544,False
808,3,Loyal Actives,4,5,3,453,True
809,3,Loyal Actives,5,3,2,532,False
810,2,Declining,1,2,1,121,False
811,3,Loyal Actives,5,2,2,522,False
812,2,Declining,3,2,2,322,False
813,2,Declining,1,1,3,113,False
814,1,Truly Lapsed,3,1,1,311,False
815,1,Truly Lapsed,1,1,2,112,False
816,3,Loyal Actives,4,3,3,433,True
817,3,Loyal Actives,5,5,4,554,True
818,0,Champions,1,2,3,123,False
819,1,Truly Lapsed,1,1,1,111,False
820,3,Loyal Actives,3,4,3,343,False
821,2,Declining,1,1,1,111,False
822,2,Declining,2,1,1,211,False
823,3,Loyal Actives,5,4,3,543,True
824,3,Loyal Actives,3,2,2,322,False
825,3,Loyal Actives,2,5,5,255,True
826,2,Declining,4,1,1,411,False
827,2,Declining,1,1,1,111,False
828,1,Truly Lapsed,1,2,2,122,False
829,2,Declining,2,2,3,223,False
830,2,Declining,1,3,2,132,False
831,3,Loyal Actives,5,5,5,555,True
832,1,Truly Lapsed,1,1,1,111,False
833,2,Declining,1,2,3,123,False
834,2,Declining,1,1,1,111,False
835,2,Declining,1,1,1,111,False
836,2,Declining,2,3,3,233,False
837,2,Declining,2,2,2,222,False
838,2,Declining,4,2,1,421,False
839,2,Declining,3,1,2,312,False
840,3,Loyal Actives,5,5,5,555,True
841,3,Loyal Actives,4,5,3,453,False
842,0,Champions,3,5,5,355,False
843,3,Loyal Actives,2,3,4,234,False
844,3,Loyal Actives,2,4,4,244,True
845,3,Loyal Actives,5,4,5,545,True
846,2,Declining,3,2,2,322,False
847,3,Loyal Actives,3,3,3,333,False
848,2,Declining,2,2,4,224,False
849,3,Loyal Actives,2,3,4,234,False
850,3,Loyal Actives,2,3,2,232,False
851,1,Truly Lapsed,1,1,1,111,False
852,3,Loyal Actives,5,4,3,543,True
853,3,Loyal Actives,2,5,5,255,True
854,2,Declining,1,1,1,111,False
855,3,Loyal Actives,4,5,4,454,False
856,0,Champions,3,5,5,355,True
857,3,Loyal Actives,2,2,4,224,True
858,2,Declining,3,2,1,321,False
859,3,Loyal Actives,3,4,5,345,True
860,1,Truly Lapsed,2,1,1,211,False
861,2,Declining,1,1,2,112,False
862,3,Loyal Actives,2,4,3,243,False
863,0,Champions,4,5,3,453,True
864,3,Loyal Actives,5,4,5,545,True
865,2,Declining,3,2,3,323,True
866,0,Champions,5,4,5,545,True
867,0,Champions,4,4,5,445,True
868,0,Champions,4,5,5,455,True
869,3,Loyal Actives,4,4,2,442,False
871,3,Loyal Actives,3,4,5,345,True
873,0,Champions,3,4,4,344,False
874,1,Truly Lapsed,1,1,1,111,False
875,3,Loyal Actives,2,3,2,232,True
876,0,Champions,4,5,5,455,False
877,3,Loyal Actives,2,3,4,234,False
878,3,Loyal Actives,5,5,5,555,True
879,0,Champions,5,4,4,544,True
880,1,Truly Lapsed,1,1,1,111,False
881,3,Loyal Actives,1,4,4,144,False
882,3,Loyal Actives,5,5,3,553,True
883,3,Loyal Actives,2,5,5,255,True
884,2,Declining,1,1,1,111,False
885,3,Loyal Actives,4,3,3,433,False
886,0,Champions,5,5,4,554,True
887,2,Declining,1,2,1,121,False
888,3,Loyal Actives,3,3,5,335,True
889,0,Champions,5,5,5,555,True
890,2,Declining,1,1,1,111,False
891,3,Loyal Actives,3,4,5,345,False
892,2,Declining,1,1,1,111,False
893,3,Loyal Actives,4,4,5,445,False
894,1,Truly Lapsed,2,1,2,212,False
895,3,Loyal Actives,4,5,5,455,True
896,3,Loyal Actives,2,4,4,244,False
897,3,Loyal Actives,3,3,2,332,False
898,0,Champions,3,5,5,355,True
899,2,Declining,2,1,1,211,False
900,0,Champions,5,5,5,555,True
901,3,Loyal Actives,3,3,3,333,False
902,2,Declining,1,1,1,111,False
903,3,Loyal Actives,3,3,4,334,True
904,2,Declining,4,2,2,422,False
905,0,Champions,4,1,1,411,False
906,3,Loyal Actives,2,5,5,255,True
907,3,Loyal Actives,4,3,3,433,False
908,3,Loyal Actives,3,5,5,355,True
909,0,Champions,3,5,5,355,False
910,1,Truly Lapsed,3,1,2,312,False
911,3,Loyal Actives,4,3,4,434,True
912,2,Declining,1,1,2,112,False
913,3,Loyal Actives,2,3,2,232,False
914,3,Loyal Actives,4,3,3,433,True
915,3,Loyal Actives,4,4,2,442,True
916,3,Loyal Actives,4,5,4,454,False
917,1,Truly Lapsed,1,1,1,111,False
918,2,Declining,1,2,2,122,False
919,3,Loyal Actives,4,4,2,442,False
920,3,Loyal Actives,5,5,5,555,True
921,1,Truly Lapsed,1,1,1,111,False
922,0,Champions,3,4,4,344,True
923,0,Champions,5,4,4,544,False
924,3,Loyal Actives,3,3,3,333,False
925,2,Declining,3,3,1,331,False
926,0,Champions,3,5,5,355,True
927,3,Loyal Actives,4,3,3,433,False
928,3,Loyal Actives,5,4,3,543,False
929,3,Loyal Actives,4,5,5,455,True
930,2,Declining,1,2,2,122,False
931,3,Loyal Actives,2,2,4,224,False
932,3,Loyal Actives,3,4,5,345,True
933,3,Loyal Actives,2,4,4,244,False
934,3,Loyal Actives,5,5,5,555,True
935,0,Champions,3,2,2,322,False
936,3,Loyal Actives,5,5,5,555,False
937,3,Loyal Actives,4,3,3,433,False
938,2,Declining,3,1,2,312,False
939,3,Loyal Actives,3,4,4,344,True
940,3,Loyal Actives,3,3,2,332,False
941,3,Loyal Actives,5,4,3,543,True
942,3,Loyal Actives,2,5,5,255,False
943,0,Champions,5,5,4,554,False
944,0,Champions,2,4,3,243,False
945,3,Loyal Actives,3,3,3,333,False
946,3,Loyal Actives,5,4,3,543,True
947,3,Loyal Actives,4,5,3,453,True
949,0,Champions,5,4,5,545,True
950,2,Declining,1,3,3,133,False
951,1,Truly Lapsed,2,1,1,211,False
952,3,Loyal Actives,3,4,3,343,False
953,3,Loyal Actives,4,4,3,443,False
954,3,Loyal Actives,3,2,3,323,False
955,3,Loyal Actives,4,5,4,454,True
956,0,Champions,3,5,5,355,True
957,3,Loyal Actives,4,5,4,454,False
958,1,Truly Lapsed,1,1,1,111,False
959,0,Champions,4,3,3,433,False
960,3,Loyal Actives,2,3,3,233,True
961,3,Loyal Actives,1,3,4,134,False
962,3,Loyal Actives,3,3,3,333,False
963,0,Champions,1,2,3,123,False
964,3,Loyal Actives,3,3,3,333,False
965,2,Declining,1,2,3,123,False
966,2,Declining,1,1,1,111,False
968,3,Loyal Actives,4,4,5,445,True
969,1,Truly Lapsed,1,1,1,111,False
970,0,Champions,2,1,2,212,False
971,3,Loyal Actives,3,4,4,344,True
972,3,Loyal Actives,4,5,3,453,False
973,3,Loyal Actives,3,3,5,335,True
974,2,Declining,1,2,2,122,False
975,3,Loyal Actives,2,5,5,255,False
976,3,Loyal Actives,4,3,5,435,True
977,3,Loyal Actives,5,2,2,522,False
978,3,Loyal Actives,5,3,3,533,False
979,3,Loyal Actives,4,5,5,455,True
980,3,Loyal Actives,5,2,3,523,False
981,2,Declining,5,2,2,522,True
982,0,Champions,5,5,5,555,True
983,3,Loyal Actives,4,5,4,454,True
984,3,Loyal Actives,3,2,2,322,False
985,3,Loyal Actives,3,4,3,343,False
986,3,Loyal Actives,3,3,3,333,True
987,3,Loyal Actives,4,3,3,433,False
988,0,Champions,2,4,4,244,False
989,3,Loyal Actives,5,5,4,554,False
990,0,Champions,1,1,1,111,False
991,2,Declining,1,2,3,123,False
992,3,Loyal Actives,3,4,2,342,True
993,3,Loyal Actives,4,4,4,444,True
994,2,Declining,4,1,2,412,False
995,1,Truly Lapsed,1,1,2,112,False
996,3,Loyal Actives,5,4,3,543,True
997,3,Loyal Actives,2,3,4,234,True
998,3,Loyal Actives,3,5,5,355,False
999,2,Declining,2,2,3,223,False
1000,3,Loyal Actives,5,4,4,544,False
1001,3,Loyal Actives,4,3,4,434,True
1002,2,Declining,4,2,2,422,False
1003,2,Declining,1,2,3,123,True
1004,0,Champions,4,5,4,454,True
1005,3,Loyal Actives,2,5,4,254,False
1006,0,Champions,2,1,1,211,False
1007,3,Loyal Actives,2,4,2,242,False
1008,0,Champions,2,2,2,222,False
1009,2,Declining,1,1,1,111,False
1010,0,Champions,3,4,4,344,False
1011,0,Champions,3,4,4,344,False
1012,3,Loyal Actives,1,4,3,143,True
1013,2,Declining,1,1,1,111,False
1014,3,Loyal Actives,4,5,4,454,True
1015,3,Loyal Actives,3,3,4,334,True
1016,3,Loyal Actives,2,2,4,224,False
1017,3,Loyal Actives,5,3,4,534,False
1018,3,Loyal Actives,3,4,3,343,True
1019,3,Loyal Actives,4,2,2,422,False
1020,3,Loyal Actives,5,5,5,555,True
1021,3,Loyal Actives,4,3,2,432,True
1022,2,Declining,1,1,1,111,False
1023,3,Loyal Actives,3,5,5,355,False
1024,3,Loyal Actives,2,4,5,245,True
1025,3,Loyal Actives,2,4,4,244,False
1026,1,Truly Lapsed,1,1,1,111,False
1027,2,Declining,1,2,2,122,False
1028,2,Declining,1,1,1,111,False
1029,0,Champions,5,5,5,555,False
1030,2,Declining,3,1,2,312,False
1031,1,Truly Lapsed,1,4,4,144,True
1032,3,Loyal Actives,2,4,4,244,False
1033,2,Declining,2,1,2,212,False
1034,2,Declining,3,2,1,321,False
1036,2,Declining,3,1,1,311,False
1037,2,Declining,2,2,2,222,False
1038,3,Loyal Actives,1,5,2,152,True
1039,3,Loyal Actives,4,3,4,434,False
1040,3,Loyal Actives,2,5,5,255,True
1041,3,Loyal Actives,5,5,5,555,True
1042,3,Loyal Actives,4,5,4,454,True
1043,2,Declining,1,1,2,112,False
1044,2,Declining,2,1,1,211,False
1045,0,Champions,5,5,4,554,True
1046,3,Loyal Actives,4,5,4,454,False
1047,3,Loyal Actives,5,3,2,532,False
1048,0,Champions,4,4,3,443,False
1049,2,Declining,2,3,2,232,False
1050,0,Champions,4,4,5,445,False
1051,2,Declining,1,2,2,122,False
1053,3,Loyal Actives,3,4,5,345,True
1054,3,Loyal Actives,5,2,2,522,False
1055,3,Loyal Actives,3,3,2,332,False
1056,3,Loyal Actives,4,3,4,434,False
1057,3,Loyal Actives,4,5,5,455,True
1058,3,Loyal Actives,3,5,4,354,False
1059,1,Truly Lapsed,1,1,1,111,False
1060,3,Loyal Actives,3,2,5,325,True
1061,3,Loyal Actives,5,4,5,545,False
1062,3,Loyal Actives,5,5,2,552,True
1063,2,Declining,1,1,1,111,False
1064,3,Loyal Actives,3,2,4,324,False
1065,3,Loyal Actives,2,2,4,224,False
1066,3,Loyal Actives,4,5,4,454,True
1067,3,Loyal Actives,2,3,4,234,False
1068,2,Declining,3,2,2,322,False
1069,3,Loyal Actives,5,3,4,534,True
1070,0,Champions,3,4,4,344,True
1071,3,Loyal Actives,4,3,3,433,False
1072,3,Loyal Actives,4,3,4,434,False
1073,3,Loyal Actives,5,4,4,544,False
1074,3,Loyal Actives,3,4,5,345,True
1075,3,Loyal Actives,5,3,2,532,False
1076,3,Loyal Actives,5,3,3,533,True
1077,1,Truly Lapsed,3,2,3,323,False
1078,0,Champions,2,5,5,255,False
1079,2,Declining,1,1,1,111,False
1080,3,Loyal Actives,5,3,2,532,False
1081,3,Loyal Actives,4,4,5,445,True
1082,3,Loyal Actives,4,4,3,443,True
1083,3,Loyal Actives,5,3,3,533,False
1084,3,Loyal Actives,5,5,3,553,True
1085,0,Champions,3,4,5,345,False
1086,3,Loyal Actives,4,2,2,422,False
1087,0,Champions,2,4,4,244,False
1088,3,Loyal Actives,5,3,2,532,False
1089,0,Champions,4,3,2,432,False
1090,2,Declining,2,1,1,211,False
1091,0,Champions,2,3,4,234,True
1092,2,Declining,2,2,2,222,False
1093,2,Declining,1,1,1,111,False
1094,3,Loyal Actives,2,4,5,245,True
1095,2,Declining,3,2,1,321,False
1096,2,Declining,1,1,1,111,False
1097,3,Loyal Actives,3,4,5,345,False
1098,0,Champions,5,5,5,555,False
1099,2,Declining,5,1,1,511,False
1100,0,Champions,2,1,1,211,False
1101,2,Declining,3,1,1,311,False
1102,3,Loyal Actives,3,3,3,333,False
1103,0,Champions,3,5,5,355,True
1104,3,Loyal Actives,3,4,4,344,False
1106,2,Declining,3,2,2,322,False
1107,2,Declining,5,1,2,512,False
1108,2,Declining,1,1,1,111,False
1109,3,Loyal Actives,5,3,4,534,False
1110,3,Loyal Actives,5,5,5,555,False
1111,3,Loyal Actives,3,5,5,355,False
1112,0,Champions,2,2,3,223,False
1113,3,Loyal Actives,4,4,4,444,True
1114,2,Declining,1,2,2,122,False
1115,0,Champions,1,2,2,122,False
1116,2,Declining,1,2,2,122,False
1117,0,Champions,2,4,4,244,False
1118,2,Declining,1,1,2,112,False
1119,3,Loyal Actives,4,3,3,433,False
1120,3,Loyal Actives,1,3,2,132,True
1121,3,Loyal Actives,2,2,3,223,False
1122,1,Truly Lapsed,1,2,2,122,False
1123,3,Loyal Actives,2,3,4,234,True
1124,3,Loyal Actives,1,3,3,133,False
1125,3,Loyal Actives,4,4,2,442,False
1126,2,Declining,1,1,3,113,False
1127,2,Declining,2,2,3,223,False
1128,3,Loyal Actives,4,5,3,453,True
1129,3,Loyal Actives,5,3,3,533,False
1130,3,Loyal Actives,5,5,4,554,True
1131,3,Loyal Actives,5,4,4,544,True
1132,2,Declining,2,2,3,223,False
1133,3,Loyal Actives,5,4,3,543,False
1134,3,Loyal Actives,2,3,5,235,False
1135,2,Declining,2,2,1,221,True
1136,3,Loyal Actives,3,3,2,332,False
1137,3,Loyal Actives,4,4,3,443,True
1138,3,Loyal Actives,4,5,4,454,True
1139,3,Loyal Actives,1,3,5,135,False
1140,1,Truly Lapsed,2,2,3,223,False
1141,3,Loyal Actives,2,3,2,232,False
1142,3,Loyal Actives,5,5,5,555,True
1143,2,Declining,2,1,1,211,False
1144,1,Truly Lapsed,1,1,1,111,False
1145,3,Loyal Actives,1,3,4,134,False
1146,0,Champions,5,5,5,555,True
1147,2,Declining,2,2,4,224,True
1148,0,Champions,2,2,1,221,False
1149,2,Declining,3,1,1,311,False
1150,1,Truly Lapsed,1,1,2,112,False
1151,3,Loyal Actives,5,5,4,554,True
1152,2,Declining,5,2,2,522,False
1153,2,Declining,1,2,2,122,False
1154,3,Loyal Actives,4,4,4,444,True
1155,3,Loyal Actives,4,2,3,423,False
1156,2,Declining,2,2,2,222,False
1157,3,Loyal Actives,4,4,3,443,False
1158,0,Champions,5,5,4,554,True
1159,3,Loyal Actives,5,4,3,543,True
1160,3,Loyal Actives,5,4,4,544,True
1161,2,Declining,2,2,2,222,False
1162,0,Champions,1,1,1,111,False
1163,0,Champions,3,4,4,344,True
1164,3,Loyal Actives,4,4,4,444,True
1165,3,Loyal Actives,4,2,2,422,False
1166,0,Champions,4,5,5,455,True
1167,3,Loyal Actives,3,4,5,345,True
1168,2,Declining,3,3,2,332,False
1169,3,Loyal Actives,4,4,4,444,True
1170,2,Declining,5,1,1,511,False
1171,2,Declining,2,2,2,222,False
1172,3,Loyal Actives,5,5,5,555,True
1173,1,Truly Lapsed,2,2,2,222,False
1174,3,Loyal Actives,5,4,3,543,True
1175,0,Champions,2,4,5,245,True
1177,2,Declining,5,1,1,511,False
1178,3,Loyal Actives,5,5,4,554,True
1179,0,Champions,4,5,5,455,True
1180,0,Champions,4,5,5,455,False
1181,3,Loyal Actives,3,3,3,333,False
1182,3,Loyal Actives,3,3,2,332,False
1185,3,Loyal Actives,4,2,2,422,False
1186,3,Loyal Actives,3,3,5,335,True
1187,3,Loyal Actives,5,5,4,554,False
1188,3,Loyal Actives,5,4,4,544,True
1189,2,Declining,4,2,2,422,False
1190,0,Champions,5,5,4,554,True
1191,3,Loyal Actives,2,4,3,243,False
1192,3,Loyal Actives,5,3,2,532,False
1193,3,Loyal Actives,4,4,3,443,False
1194,2,Declining,2,2,2,222,False
1195,2,Declining,1,1,2,112,False
1196,2,Declining,2,1,3,213,False
1197,0,Champions,5,5,5,555,True
1198,2,Declining,3,2,2,322,False
1200,2,Declining,1,2,3,123,False
1201,3,Loyal Actives,5,2,1,521,False
1202,2,Declining,3,1,1,311,False
1203,3,Loyal Actives,4,5,5,455,False
1204,3,Loyal Actives,2,3,3,233,False
1205,3,Loyal Actives,2,4,4,244,False
1206,3,Loyal Actives,5,5,4,554,False
1207,3,Loyal Actives,3,3,2,332,False
1208,3,Loyal Actives,4,3,2,432,False
1209,2,Declining,2,1,1,211,False
1210,2,Declining,2,2,2,222,False
1211,3,Loyal Actives,5,4,5,545,False
1213,2,Declining,5,1,1,511,False
1214,1,Truly Lapsed,1,1,1,111,False
1215,2,Declining,4,1,1,411,False
1216,3,Loyal Actives,4,4,5,445,False
1217,3,Loyal Actives,4,2,3,423,False
1218,3,Loyal Actives,4,4,4,444,True
1219,3,Loyal Actives,3,4,2,342,True
1220,2,Declining,2,2,1,221,False
1221,2,Declining,3,1,1,311,False
1222,3,Loyal Actives,4,5,5,455,True
1223,2,Declining,2,2,3,223,False
1224,3,Loyal Actives,4,3,3,433,False
1225,3,Loyal Actives,5,3,2,532,False
1226,3,Loyal Actives,4,3,5,435,True
1227,3,Loyal Actives,2,4,4,244,False
1228,0,Champions,5,5,5,555,True
1229,0,Champions,5,5,5,555,True
1230,2,Declining,1,1,1,111,False
1231,3,Loyal Actives,2,3,3,233,False
1232,2,Declining,1,1,2,112,False
1233,0,Champions,1,1,2,112,False
1234,3,Loyal Actives,4,4,5,445,True
1235,2,Declining,1,1,2,112,False
1236,3,Loyal Actives,5,5,4,554,True
1237,1,Truly Lapsed,1,1,2,112,False
1238,2,Declining,1,1,3,113,False
1239,2,Declining,1,1,2,112,False
1240,3,Loyal Actives,5,5,5,555,True
1241,3,Loyal Actives,4,3,2,432,False
1242,2,Declining,1,1,1,111,False
1243,2,Declining,1,1,1,111,False
1244,3,Loyal Actives,5,2,2,522,False
1245,0,Champions,4,5,4,454,False
1246,3,Loyal Actives,4,3,4,434,False
1247,3,Loyal Actives,3,4,5,345,True
1248,3,Loyal Actives,2,4,5,245,True
1249,2,Declining,2,1,1,211,False
1250,1,Truly Lapsed,3,1,1,311,False
1251,2,Declining,1,2,1,121,False
1252,3,Loyal Actives,5,2,2,522,False
1253,1,Truly Lapsed,1,1,1,111,False
1254,1,Truly Lapsed,2,1,1,211,False
1255,2,Declining,2,1,1,211,False
1256,3,Loyal Actives,3,4,4,344,True
1257,2,Declining,2,2,3,223,True
1258,3,Loyal Actives,4,5,4,454,True
1259,2,Declining,3,2,2,322,False
1260,3,Loyal Actives,3,4,5,345,True
1261,3,Loyal Actives,4,5,4,454,True
1262,1,Truly Lapsed,1,1,1,111,False
1263,3,Loyal Actives,2,4,4,244,True
1264,3,Loyal Actives,4,4,5,445,True
1265,3,Loyal Actives,2,3,3,233,False
1266,3,Loyal Actives,5,4,3,543,False
1267,3,Loyal Actives,3,3,3,333,True
1268,3,Loyal Actives,3,3,3,333,True
1269,3,Loyal Actives,4,4,3,443,False
1270,3,Loyal Actives,1,3,4,134,True
1271,3,Loyal Actives,5,4,4,544,False
1272,3,Loyal Actives,4,5,5,455,True
1273,1,Truly Lapsed,2,1,1,211,False
1274,3,Loyal Actives,4,5,5,455,False
1275,1,Truly Lapsed,1,1,1,111,False
1276,2,Declining,3,1,1,311,False
1277,3,Loyal Actives,5,5,5,555,False
1278,2,Declining,2,1,2,212,False
1279,3,Loyal Actives,3,5,5,355,False
1280,1,Truly Lapsed,1,1,1,111,False
1281,3,Loyal Actives,5,2,1,521,False
1282,3,Loyal Actives,3,5,5,355,False
1283,2,Declining,2,3,1,231,False
1284,3,Loyal Actives,5,5,3,553,False
1285,3,Loyal Actives,3,4,5,345,True
1286,2,Declining,1,1,1,111,False
1287,3,Loyal Actives,4,4,3,443,False
1288,3,Loyal Actives,4,2,3,423,False
1289,3,Loyal Actives,5,5,3,553,False
1290,2,Declining,4,2,2,422,False
1291,3,Loyal Actives,3,4,4,344,True
1292,2,Declining,3,1,1,311,False
1293,3,Loyal Actives,4,5,4,454,False
1294,3,Loyal Actives,3,2,5,325,False
1295,3,Loyal Actives,4,3,3,433,False
1296,3,Loyal Actives,4,3,3,433,True
1297,3,Loyal Actives,5,5,4,554,True
1298,3,Loyal Actives,4,3,3,433,False
1299,0,Champions,5,5,5,555,True
1300,0,Champions,4,3,4,434,True
1301,2,Declining,1,3,2,132,False
1302,0,Champions,5,2,2,522,False
1303,0,Champions,5,5,5,555,False
1304,3,Loyal Actives,3,4,2,342,False
1305,0,Champions,3,5,5,355,True
1306,3,Loyal Actives,4,5,4,454,True
1307,3,Loyal Actives,5,4,3,543,False
1308,2,Declining,1,1,1,111,False
1310,2,Declining,2,2,2,222,False
1311,1,Truly Lapsed,1,1,1,111,False
1312,0,Champions,3,4,4,344,False
1313,2,Declining,2,2,2,222,False
1314,0,Champions,5,5,5,555,False
1315,1,Truly Lapsed,1,1,2,112,False
1316,3,Loyal Actives,4,3,4,434,True
1317,3,Loyal Actives,4,5,4,454,False
1318,3,Loyal Actives,4,3,5,435,True
1319,2,Declining,1,2,2,122,False
1320,2,Declining,3,1,1,311,False
1321,3,Loyal Actives,5,5,3,553,True
1322,1,Truly Lapsed,1,1,1,111,False
1323,1,Truly Lapsed,1,1,1,111,False
1324,2,Declining,2,2,3,223,False
1325,3,Loyal Actives,4,3,4,434,False
1326,0,Champions,4,5,5,455,True
1328,3,Loyal Actives,2,4,3,243,False
1329,2,Declining,2,2,3,223,False
1330,3,Loyal Actives,2,3,3,233,False
1331,3,Loyal Actives,4,3,2,432,False
1332,3,Loyal Actives,5,3,3,533,False
1333,3,Loyal Actives,4,4,5,445,True
1334,1,Truly Lapsed,1,2,1,121,False
1335,2,Declining,2,2,2,222,False
1336,3,Loyal Actives,5,4,5,545,False
1337,0,Champions,4,5,5,455,True
1338,0,Champions,4,5,3,453,False
1339,1,Truly Lapsed,1,1,1,111,False
1340,2,Declining,3,3,1,331,False
1341,1,Truly Lapsed,2,1,1,211,False
1342,0,Champions,2,1,1,211,False
1343,1,Truly Lapsed,1,1,1,111,False
1344,2,Declining,1,1,3,113,False
1345,2,Declining,4,2,2,422,False
1346,3,Loyal Actives,3,3,2,332,False
1347,3,Loyal Actives,3,4,4,344,False
1348,2,Declining,2,1,1,211,False
1349,3,Loyal Actives,1,5,5,155,False
1350,3,Loyal Actives,5,3,3,533,False
1351,2,Declining,3,3,1,331,False
1352,0,Champions,4,4,5,445,True
1353,3,Loyal Actives,4,4,4,444,False
1354,3,Loyal Actives,4,4,4,444,True
1356,3,Loyal Actives,2,3,3,233,False
1357,0,Champions,4,3,4,434,True
1358,1,Truly Lapsed,5,4,3,543,False
1359,2,Declining,1,3,2,132,False
1360,2,Declining,2,1,1,211,False
1361,1,Truly Lapsed,1,1,1,111,False
1362,3,Loyal Actives,5,3,3,533,False
1363,2,Declining,1,3,4,134,True
1364,3,Loyal Actives,5,4,3,543,True
1365,1,Truly Lapsed,1,1,1,111,False
1366,3,Loyal Actives,5,5,4,554,False
1367,0,Champions,5,5,5,555,True
1368,2,Declining,2,2,4,224,False
1369,3,Loyal Actives,5,4,3,543,True
1370,3,Loyal Actives,5,3,5,535,True
1371,1,Truly Lapsed,1,2,2,122,False
1372,2,Declining,1,1,2,112,False
1373,2,Declining,4,2,1,421,False
1374,3,Loyal Actives,4,4,4,444,False
1375,3,Loyal Actives,2,4,4,244,False
1376,0,Champions,5,5,5,555,True
1377,2,Declining,2,1,2,212,False
1378,3,Loyal Actives,5,4,5,545,True
1379,0,Champions,5,5,5,555,False
1380,2,Declining,1,1,1,111,False
1381,2,Declining,2,2,1,221,False
1382,3,Loyal Actives,4,4,3,443,True
1383,3,Loyal Actives,3,4,2,342,False
1384,3,Loyal Actives,4,2,2,422,False
1385,3,Loyal Actives,3,3,4,334,False
